sample	P057	P054	P052	P050	P049	P048	P047	P046	P044	P043	P042	P039	P037	P036	P035	P034	P029	P028	P027	P014	P007	P006	P003	P002	MSM_L2_F2	MSM_L2_F1	MSM_L2_E8	MSM_L2_E7	MSM_L2_E5	MSM_L2_E3	MSM_L2_E12	MSM_L2_E11	MSM_L2_D9	MSM_L2_D5	MSM_L2_D2	MSM_L2_C9	MSM_L2_C8	MSM_L2_C7	MSM_L2_C6	MSM_L2_C2	MSM_L2_C1	MSM_L2_B9	MSM_L2_B8	MSM_L2_B6	MSM_L2_B5	MSM_L2_B12	MSM_L2_B11	MSM_L2_A8	MSM_L2_A5	MSM_L2_A1	MSM_L2_A12	MSM_L2_A10
GGB3678_SGB4992|t__SGB4992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3733_SGB5066|t__SGB5066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11162	0.0	0.0	0.0	0.05589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03344	0.42493	0.0	0.0	0.0	0.0	0.53244	0.0	0.0	0.0
GGB3737_SGB5071|t__SGB5071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01107	0.0
GGB3738_SGB5072|t__SGB5072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02933	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3746_SGB5089|t__SGB5089	0.0	0.0	0.0	0.0	0.0	0.01188	0.0	0.00345	0.0506	0.0	0.0	0.00453	0.00061	0.03875	0.00523	0.17381	0.0	0.02916	0.0	0.008	0.19594	0.09648	0.0	0.003	0.0	0.13501	0.3892	0.00851	0.02124	0.0	0.77463	0.00677	0.0	3.75653	0.0	0.0	0.01058	0.0	0.0	0.0	0.0	0.00073	0.03897	0.0	0.10081	0.0	0.02776	0.13508	0.04383	0.00562	0.00662	0.01588
GGB3751_SGB5099|t__SGB5099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45686	0.0	0.23791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0187	0.01081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3859_SGB5234|t__SGB5234_group	1.02283	0.02413	0.0	0.00764	0.3938	0.45281	0.13994	0.18808	0.85983	0.29885	0.0	0.08628	0.0	0.35172	0.0	1.68657	0.0	0.0	0.0	0.0	0.37158	0.0	0.41794	1.13969	0.0	0.0	0.0	0.85377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1491	0.0	0.0	0.0	0.0	0.0	0.58471	1.06542	0.32943	0.85269	0.15129	0.0	0.0	0.49775	0.0	0.0	0.13852
GGB3862_SGB5239|t__SGB5239	0.0	0.0	0.0	0.0	0.13674	0.39473	0.00588	0.12233	0.16198	0.32889	0.0	0.05017	0.0	0.33524	0.07097	0.34591	0.0	0.0	0.0	0.0	0.23182	0.0	0.60101	0.40376	0.0	0.0	0.00942	0.65987	0.87517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20045	0.0	0.0	0.0	0.10017	0.42178	0.16219	0.2678	0.61873	0.05092	0.0	0.0	0.0	0.0	0.0	0.43771
Clostridium_scindens|t__SGB4630_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_symbiosum|t__SGB4699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01849	0.00893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_SGB4598|t__SGB4598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_edouardi|t__SGB29433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_phocaeense|t__SGB4622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_sp_An118|t__SGB4623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_sp_An131|t__SGB4775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02263	0.00346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_sp_An138|t__SGB4774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00569	0.0	0.00506	0.0	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02422	0.01193	0.0	0.0	0.07727	0.0	0.0	0.0	0.00627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_sp_An14|t__SGB4729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_sp_An76|t__SGB4603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_rectale|t__SGB4933_group	1.65686	0.05782	0.05583	0.08308	1.36343	0.3265	0.0	2.35896	1.86947	2.81858	0.49371	0.82888	1.47307	0.18822	0.1918	2.1547	0.21182	0.1969	0.27446	0.09107	0.54449	0.6869	0.36949	1.82604	0.4381	4.74878	0.08909	0.20957	0.0728	0.03744	0.6996	1.08623	0.37925	0.34247	0.0	0.0	0.71492	1.99371	0.0	0.75921	0.20827	0.72382	0.21708	0.10144	2.59367	0.03181	0.94488	1.75324	1.27772	0.03138	0.33563	0.28701
Lachnospiraceae_bacterium_A2|t__SGB7277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_BX3|t__SGB4651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	0.0
Lachnospiraceae_bacterium_NSJ_29|t__SGB25431	0.0	0.0	0.0	0.0	0.00418	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.01211	0.0	0.0	0.0	0.0	0.0	0.00029	0.00039	0.0	0.0	0.0046	0.0008	0.00279	0.00187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_NSJ_46|t__SGB47656	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00444	0.02222	0.0	0.0	0.0	0.0	0.00148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_OF09_6|t__SGB4966	0.0	0.0	0.0	0.0	0.02981	0.01101	0.0	0.0	0.0	0.00269	0.0	0.0	0.0	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.00469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.00336	0.0	0.00109	0.0	0.0
Lachnospiraceae_bacterium_OM04_12BH|t__SGB4893	0.00279	0.0	0.00422	0.0	1.06749	0.04811	0.0	0.01776	0.02286	0.15446	0.0	0.00638	0.0	0.0319	0.11801	0.00326	0.0	0.61426	0.00507	0.0	0.01813	0.01779	0.08127	0.04075	0.0	0.0	0.0241	0.02757	0.08509	0.0298	0.0	0.01246	0.0	0.0	0.0	0.7952	0.01962	0.00603	0.0	0.0	0.021	0.01419	0.05546	0.01977	0.10397	0.09586	0.14634	0.0	0.02394	0.0	0.91566	0.00879
Lachnospiraceae_bacterium_WCA3_601_WT_6H|t__SGB4910	0.02959	0.01082	0.06408	0.0	0.00566	0.92674	0.0	0.0863	1.34011	0.648	0.01735	0.1705	0.02271	1.10972	0.0	0.23869	0.0	0.18171	0.0	1.71914	0.18985	0.6877	0.19907	0.06155	0.88565	0.00712	1.9838	0.90991	0.11423	0.0	2.07907	4.51475	0.02963	0.03758	0.0	0.04185	2.03796	0.13911	0.0	0.29744	0.28083	0.76983	0.03889	0.00513	0.15114	0.7691	0.18169	0.18407	0.35477	0.43502	0.96264	0.0
Lachnospiraceae_bacterium|t__SGB4569	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01427	0.0	0.36099	0.00737	0.0	0.0	0.0109	0.0	0.44669	0.0	0.0	0.0	0.0	0.0	0.04766	0.0	0.0	0.0	0.0	0.0	0.0	0.06093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09191	0.0	0.0	0.00649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4706	0.05349	0.0	0.04085	0.0014	0.05773	0.01886	0.0	0.03226	0.01805	0.01294	0.0	0.01653	0.0475	0.03379	0.0	0.03874	0.0047	0.04021	0.02513	0.02969	0.01995	0.09082	0.01048	0.01709	0.0	0.19358	0.03912	0.02083	0.00668	0.00576	0.08062	0.0	0.0216	0.36514	0.0	0.00622	0.04158	0.04912	0.0	0.01146	0.09113	0.03571	0.0559	0.00632	0.0339	0.04772	0.07082	0.074	0.04756	0.01259	0.06945	0.0
Lachnospiraceae_bacterium|t__SGB4718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01428	0.0	0.0	0.0	0.0	0.03041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0352	0.0003	0.0	0.0	0.0	0.01843	0.0	0.0	0.00599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05801	0.00017	0.0	0.0	0.49998	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01715	0.0	0.0	0.0	0.0	0.00215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0406	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4750	0.0335	0.0	0.01742	0.352	0.05161	0.02236	0.03302	0.11323	0.07433	0.04546	0.01808	0.0499	0.00936	0.02002	0.05834	0.03523	0.03549	0.05154	0.12303	0.00421	0.07821	0.07827	0.01158	0.02176	0.0	0.02433	0.03271	0.01675	0.01325	0.01188	0.20255	0.15538	0.07294	0.12945	0.0	0.0	0.02315	0.15007	0.0	0.02699	0.03701	0.01793	0.01995	0.0042	0.01619	0.04425	0.06131	0.04544	0.04539	0.07724	0.0425	0.00041
Lachnospiraceae_bacterium|t__SGB4755	0.0	0.0	0.0	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4767	0.10065	0.0	0.03854	0.00296	0.04531	0.01292	0.0	0.04283	0.06352	0.02521	0.00726	0.01495	0.03817	0.01878	0.0	0.00675	0.00129	0.0	0.00702	0.04049	0.01974	0.05002	0.02601	0.04484	0.09439	0.01561	0.09924	0.03606	0.03875	0.00714	0.56031	0.01961	0.03083	0.62967	0.0	0.0	0.00831	0.10815	0.0	0.01819	0.04008	0.02637	0.02017	0.00661	0.05724	0.14594	0.01777	0.04452	0.02684	0.01374	0.02759	0.0
Lachnospiraceae_bacterium|t__SGB4771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.00422	0.00234	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	1.04023	0.0	0.0	0.0	0.00366	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.08405	0.0	0.0	0.0	0.0074	0.0
Lachnospiraceae_bacterium|t__SGB4780	0.01398	0.0	0.0036	0.0	0.01682	0.00311	0.0	0.0	0.00733	0.00773	0.00066	0.00288	0.00088	0.01236	0.0	0.00843	0.0	0.03721	0.0	0.0422	0.0031	0.00018	0.02562	0.00824	0.0	0.0732	0.00385	0.0	0.01571	0.00513	0.0	0.0	0.0	0.05057	0.0	0.01376	0.01063	0.009	0.0	0.00553	0.00222	0.00272	6e-05	0.00211	0.02429	0.00109	0.05839	0.01705	0.01087	0.00142	0.01595	0.00043
Lachnospiraceae_bacterium|t__SGB4781	0.00419	0.0	0.00015	0.0	0.03521	0.02857	0.0	0.0	0.01075	0.0081	0.0	0.00716	0.03286	0.00674	0.00721	0.01566	0.0	0.0081	0.0	0.01585	0.00499	0.0	0.07859	0.01925	0.07352	0.00479	0.00739	0.0026	0.02284	0.01989	0.0	0.0	0.0	0.00416	0.0	0.02558	0.00591	0.00426	0.29663	0.00012	0.00135	0.02235	0.00132	0.04097	0.00435	0.00308	0.002	0.00566	0.00564	0.01077	0.01208	0.01657
Lachnospiraceae_bacterium|t__SGB4782	0.0	0.0	0.0	0.0	0.00086	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115	0.00275	0.0	0.0	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0027
Lachnospiraceae_bacterium|t__SGB48024	0.15521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06587	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.02343	0.0266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05799	0.01827	0.02596	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4808	0.0	0.0	0.0	0.0	0.00283	0.0009	0.0	0.0	0.001	0.00312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00252	0.0	0.0	0.00871	0.0019	0.0	0.0	0.0	0.0	0.0151	0.0	0.0	0.0	0.0	0.0	0.0	0.00042	0.0	0.0	0.0	0.0	0.0	0.00018	0.0	0.00223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047
Lachnospiraceae_bacterium|t__SGB4817	0.0	0.0	0.0	0.0	0.02195	0.00507	0.0	0.0	0.01184	0.00066	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00633	0.00072	0.00727	0.00281	0.01039	0.0	0.0	0.0	0.03849	0.0	0.0	0.0	0.0	0.0	0.00166	0.0	0.0	0.0	0.0	0.00575	0.0	0.0	0.0	0.00154	0.00292	0.0	0.0	0.0	0.0	3e-05
Lachnospiraceae_bacterium|t__SGB4832	0.00047	0.0	0.0	0.0	0.01456	0.00892	0.0	0.0	0.02009	0.00859	0.0	0.0	0.0	0.0004	0.00258	0.0	0.0	0.0	0.0	0.01817	0.00238	0.00438	0.03088	0.0	0.00471	0.0	0.0	0.0	0.07041	0.00897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.02482	0.0	0.0	0.00565	0.00135	0.0	0.00966	0.00032
Lachnospiraceae_bacterium|t__SGB4834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB48424	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02771	0.0	0.00482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01427	0.0	0.00977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1129	0.0
Lachnospiraceae_bacterium|t__SGB4888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium|t__SGB4905	0.0	0.0	0.0	0.0	0.0	0.01864	0.0	0.0	0.00656	0.00317	0.0	0.01329	0.0	0.00507	0.0	0.0	0.0	0.0	0.0	0.0	0.00915	0.0	0.0	0.0	0.0	0.0	0.0	0.00448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00384	0.01064	0.00237	0.0	0.0	0.01289	0.0	0.0	0.01057	0.0	0.0	0.0
